Wall time,Step,Value
1700623874.475271,10416,16.458301544189453
1700623885.0249236,10446,7.80294942855835
1700623886.9782472,10452,3.108811378479004
1700623887.4958527,10453,2.3230719566345215
1700623890.6156094,10459,5.933328151702881
1700623906.9875617,10502,4.181326389312744
1700623914.883148,10519,22.545560836791992
1700623927.0173912,10552,2.46059250831604
1700623932.0030406,10562,8.393501281738281
1700623935.8963523,10574,12.733717918395996
1700623938.517558,10582,8.773905754089355
1700623944.5369697,10597,5.250195503234863
1700623952.3056405,10615,1.738828420639038
1700623958.737251,10634,3.942309856414795
1700623963.4703605,10644,2.2178823947906494
1700623964.515413,10646,4.055799961090088
1700623989.1402118,10708,8.516374588012695
1700623992.2716947,10718,5.252651214599609
1700623994.4935026,10725,12.103859901428223
1700623996.0653856,10730,12.872947692871094
1700624003.882551,10746,5.487122058868408
1700624006.5535655,10753,14.617039680480957
1700624006.8682456,10754,3.950150728225708
1700624010.7985158,10766,2.571368455886841
1700624012.7448022,10772,7.107222080230713
1700624028.1192737,10810,9.523297309875488
1700624041.9535453,10843,9.691356658935547
1700624063.0507622,10898,1.613744854927063
1700624064.3559928,10902,6.0185747146606445
1700624093.8866935,10977,12.742280006408691
1700624099.1103857,10990,3.4751999378204346
1700624116.646434,11023,4.144514083862305
1700624116.9710984,11024,4.0867838859558105
1700624118.610987,11029,8.742429733276367
1700624121.1008432,11037,10.004561424255371
1700624127.9787996,11055,10.07992935180664
1700624143.499496,11095,10.602932929992676
1700624154.3665168,11119,3.0300235748291016
1700624156.3582873,11125,4.707330703735352
1700624156.6758585,11126,7.802785873413086
1700624159.3167224,11134,17.358657836914062
1700624170.8239524,11160,6.96088981628418
1700624174.4346828,11171,5.754250526428223
1700624189.9847572,11209,5.5424604415893555
1700624191.2586954,11213,3.6820545196533203
1700624193.247599,11219,13.549028396606445
1700624195.5451064,11226,7.422651290893555
1700624195.8684878,11227,5.330806732177734
1700624201.0544794,11239,11.526196479797363
1700624208.9751332,11257,4.649124622344971
1700624218.6282563,11285,6.526480674743652
1700624224.4954731,11296,8.579292297363281
1700624231.7350755,11318,18.725889205932617
1700624236.4611025,11331,10.891518592834473
1700624236.9831836,11332,5.386321544647217
1700624241.1096263,11340,4.329202651977539
1700624245.8230996,11352,19.186412811279297
1700624250.0617628,11365,14.806488990783691
1700624262.9305248,11395,5.132277011871338
1700624266.2508266,11405,7.2498345375061035
1700624267.8971884,11410,3.171478509902954
1700624285.3526297,11444,3.480156898498535
1700624287.0296044,11449,4.502943992614746
1700624287.6949973,11451,5.39936637878418
1700624290.324485,11459,4.308643341064453
1700624291.3096547,11462,9.333059310913086
1700624291.9490626,11464,7.357492446899414
1700624302.8201227,11489,3.096029043197632
1700624303.8191693,11491,4.226633548736572
1700624308.1039896,11504,8.675107955932617
1700624317.241171,11527,9.143879890441895
1700624317.756018,11528,8.412513732910156
1700624328.9718912,11557,7.0045928955078125
1700624334.2335556,11571,7.198540210723877
1700624338.3938062,11579,7.481194972991943
1700624349.9982479,11612,5.008434295654297
1700624363.6335633,11644,8.624460220336914
1700624384.1407783,11697,8.115159034729004
1700624390.931408,11714,12.010163307189941
1700624400.432035,11737,11.043632507324219
1700624404.979545,11751,10.13949966430664
1700624407.4648867,11757,3.9390153884887695
1700624412.1815364,11766,7.683269500732422
1700624419.4257095,11785,11.966525077819824
1700624420.09332,11787,17.90459632873535
1700624433.2630978,11818,3.0163183212280273
1700624433.9061708,11820,3.6766719818115234
1700624435.2201407,11824,3.4869086742401123
1700624439.5647867,11837,4.463653087615967
1700624442.2449024,11845,6.580666542053223
1700624443.492343,11848,5.477457046508789
1700624445.669291,11852,5.216921329498291
1700624453.0244281,11868,10.131698608398438
1700624455.973548,11877,9.974455833435059
1700624457.9425936,11883,4.914567470550537
1700624459.5960832,11888,3.3023242950439453
1700624473.4241247,11920,7.360940456390381
1700624475.0110064,11925,4.510856628417969
1700624480.8921552,11942,4.610137939453125
1700624488.3563542,11956,22.9737491607666
1700624488.72406,11957,15.475163459777832
1700624493.1839814,11971,10.549415588378906
1700624494.1077168,11973,3.7669479846954346
1700624495.7891278,11978,18.92324447631836
1700624503.625345,11996,10.926013946533203
1700624514.2377405,12013,2.1573243141174316
1700624520.429034,12028,2.8571462631225586
1700624528.8579564,12048,2.6841351985931396
1700624532.1686182,12058,1.1216081380844116
1700624534.1260989,12064,2.934422254562378
1700624536.0528572,12069,3.7316055297851562
1700624540.2330878,12077,2.7597076892852783
1700624563.8272536,12136,3.161641836166382
1700624570.6946142,12157,1.9132661819458008
1700624576.4070833,12169,2.8917102813720703
1700624579.9652426,12176,2.6518282890319824
1700624581.2516859,12180,2.4954617023468018
1700624592.3081553,12211,3.8859002590179443
1700624602.6395016,12236,5.130900859832764
1700624603.6076214,12239,3.933012008666992
1700624606.12371,12247,1.994390606880188
1700624613.1591473,12263,1.4797438383102417
1700624617.4879882,12272,3.0364768505096436
1700624627.9817052,12303,3.6489245891571045
1700624629.028734,12305,2.470073938369751
1700624631.131922,12309,3.0868756771087646
1700624634.2870421,12315,3.463073968887329
1700624635.2942715,12317,3.97695255279541
1700624635.6134822,12318,2.406550884246826
1700624644.7534795,12346,5.199017524719238
1700624649.264287,12355,3.246612787246704
1700624651.9513423,12360,2.4336724281311035
1700624654.9744935,12367,4.573833465576172
1700624656.3164487,12371,5.579181671142578
1700624664.515526,12395,3.6840219497680664
1700624666.5825605,12399,3.195600986480713
1700624667.5830946,12401,2.6078362464904785
1700624676.3980534,12422,3.1139678955078125
1700624676.7410107,12423,2.094717025756836
1700624677.0699868,12424,2.285586357116699
1700624681.7472472,12438,2.8560712337493896
1700624684.8653228,12444,2.5775744915008545
1700624687.9943242,12450,1.9412741661071777
1700624697.7375946,12477,4.950589179992676
1700624698.4077444,12479,3.2428781986236572
1700624699.0390005,12481,2.7524502277374268
1700624715.9252925,12523,3.4424450397491455
1700624729.5333793,12555,1.9198105335235596
1700624747.989529,12602,3.364635944366455
1700624764.575388,12643,1.3704543113708496
1700624766.564219,12649,3.866590976715088
1700624768.2661757,12654,2.852956533432007
1700624778.5395703,12680,3.5064337253570557
1700624789.3505242,12709,4.2934794425964355
1700624797.4881377,12728,2.037661075592041
1700624819.6521416,12783,3.0865731239318848
1700624822.5248673,12792,1.9238710403442383
1700624843.8959496,12848,2.833933115005493
1700624847.6100717,12859,1.9632948637008667
1700624864.8631392,12902,3.326512336730957
1700624866.1562445,12906,1.8309112787246704
1700624874.8955843,12923,3.2234113216400146
1700624882.1206975,12945,3.0859568119049072
1700624894.3923714,12973,3.3181943893432617
1700624895.6987212,12977,2.933037757873535
1700624896.3942955,12979,1.8108036518096924
1700624897.3931649,12982,4.354118824005127
1700624902.646416,12998,2.581008195877075
1700624913.4488325,13011,2.523254156112671
1700624916.0679452,13019,2.9593145847320557
1700624917.412574,13023,3.3069639205932617
1700624918.071312,13025,3.400341510772705
1700624919.362057,13029,2.9290173053741455
1700624922.502934,13037,4.170864105224609
1700624923.0151186,13038,4.826998710632324
1700624925.1104577,13042,2.9427990913391113
1700624928.2804155,13048,1.8478639125823975
1700624928.7980523,13049,3.6561777591705322
1700624943.881986,13089,2.3690409660339355
1700624945.9521594,13093,1.2843214273452759
1700624983.6909633,13189,3.653769016265869
1700624987.3125541,13199,2.086258888244629
1700624991.340305,13211,1.6182811260223389
1700624998.2447011,13228,3.5725972652435303
1700625001.9318814,13235,4.0481743812561035
1700625005.2821116,13244,5.350682258605957
1700625007.6150243,13251,1.7633978128433228
1700625011.2509296,13262,3.002594232559204
1700625025.4351313,13296,4.04730224609375
1700625028.3631387,13305,4.6888651847839355
1700625046.6816206,13350,2.9378790855407715
1700625065.6428225,13389,3.2383337020874023
1700625070.3070216,13403,2.2179439067840576
1700625077.9096968,13419,2.369396448135376
1700625091.0374858,13456,1.3417927026748657
1700625105.8074865,13493,1.3522191047668457
1700625118.8637733,13523,3.3337137699127197
1700625121.7288673,13532,2.7988216876983643
1700625122.0506089,13533,2.013369083404541
1700625128.4124155,13551,3.106677293777466
1700625132.6011589,13559,2.287579298019409
1700625139.6728792,13577,1.4071372747421265
1700625143.5819895,13589,2.197913885116577
1700625144.869993,13593,3.986010789871216
1700625158.2600489,13624,2.293455123901367
1700625164.930352,13643,3.3095362186431885
1700625165.9923425,13645,2.220660924911499
1700625167.0451765,13647,3.5626609325408936
1700625167.5774112,13648,5.3643059730529785
1700625173.769666,13661,3.214139699935913
1700625190.963175,13703,2.833348274230957
1700625195.6515696,13717,3.0601818561553955
1700625203.4104497,13737,5.102556228637695
1700625213.1509898,13760,1.9364160299301147
1700625220.9516058,13782,3.8125948905944824
1700625231.1346858,13803,1.3202393054962158
1700625241.9517553,13832,3.621197462081909
1700625250.2435267,13850,2.4723291397094727
1700625256.2411735,13868,0.7327330708503723
1700625259.0677874,13875,1.980901837348938
1700625267.2311018,13891,0.8876105546951294
1700625272.2481182,13906,1.8357985019683838
1700625275.7876394,13917,2.7533087730407715
1700625282.8008878,13931,2.323059320449829
1700625293.9713416,13962,2.2575597763061523
1700625298.872405,13972,4.7773661613464355
1700625303.4721546,13981,1.8116205930709839
1700625317.670777,14007,1.3592121601104736
1700625328.6645339,14036,3.3610427379608154
1700625332.9594026,14047,1.5770758390426636
1700625347.8028433,14084,2.1043577194213867
1700625356.7311666,14103,2.2138748168945312
1700625361.0329444,14114,1.230652928352356
1700625362.0397468,14117,3.980739116668701
1700625365.6203601,14128,3.164513349533081
1700625367.5941815,14134,1.8010870218276978
1700625370.1921945,14140,2.7440185546875
1700625370.7052736,14141,2.5546178817749023
1700625379.2514405,14159,4.2273993492126465
1700625385.4049113,14178,5.098088264465332
1700625386.7243493,14182,3.7088241577148438
1700625390.0659223,14189,3.8831560611724854
1700625393.2083647,14195,1.919924020767212
1700625398.1389103,14207,3.1564905643463135
1700625399.1446526,14210,2.9463162422180176
1700625401.78186,14218,3.2304959297180176
1700625403.772321,14224,2.8553943634033203
1700625404.0959597,14225,2.461282253265381
1700625418.8915434,14259,1.3488383293151855
1700625421.2267447,14266,2.427711009979248
1700625436.1505642,14302,2.062023878097534
1700625452.5635688,14342,3.2426517009735107
1700625455.1721838,14350,2.6123297214508057
1700625456.7871892,14355,3.8215579986572266
1700625459.0606325,14362,2.3404908180236816
1700625460.6945908,14367,5.402083873748779
1700625461.0146508,14368,3.4590065479278564
1700625464.865085,14376,3.000182867050171
1700625471.1530166,14389,2.9342191219329834
1700625474.7875323,14400,1.8119953870773315
1700625475.108941,14401,1.8661543130874634
1700625476.7666664,14406,3.02058482170105
1700625482.1014175,14420,2.515439748764038
1700625486.351192,14428,4.231503963470459
1700625486.88897,14429,3.514033555984497
1700625490.2685256,14437,2.5758056640625
1700625512.4055173,14495,1.493685007095337
1700625513.0310316,14497,2.7379822731018066
1700625528.8506474,14536,1.8308587074279785
1700625529.184282,14537,1.4639698266983032
1700625533.1878085,14549,1.8164142370224
1700625545.8614018,14578,1.288794994354248
1700625564.2256842,14624,1.675810694694519
1700625571.5104122,14646,3.499220371246338
1700625593.599041,14699,1.2597274780273438
1700625603.6374907,14723,4.117190361022949
1700625608.1996522,14737,2.621997594833374
1700625612.4653585,14746,2.3111822605133057
1700625619.4573894,14761,2.3698713779449463
1700625624.91162,14778,2.7333879470825195
1700625627.5166423,14786,3.205782890319824
1700625638.9252627,14811,1.807457685470581
1700625641.9359088,14820,2.7201738357543945
1700625650.3658338,14841,3.1427547931671143
1700625655.5881429,14852,1.4742436408996582
1700625659.9263613,14865,2.300018548965454
1700625661.2643447,14869,2.379972457885742
1700625674.7348857,14900,4.350390434265137
1700625676.3911057,14905,2.581691026687622
1700625678.356427,14911,1.5823419094085693
1700625682.0432477,14922,1.3161828517913818
1700625683.5483565,14926,1.7091516256332397
1700625691.4335432,14941,2.7423269748687744
1700625696.0803494,14955,2.348506450653076
1700625708.2130258,14984,3.151735782623291
1700625714.132223,15000,1.6629152297973633
