Wall time,Step,Value
1700623702.5355017,9994,0.699999988079071
1700623735.3675563,10064,0.7599999904632568
1700623747.0624292,10091,0.6800000071525574
1700623757.4661236,10122,0.6499999761581421
1700623759.792877,10127,0.7900000214576721
1700623766.172072,10139,0.8299999833106995
1700623786.3157227,10190,0.8500000238418579
1700623786.9629765,10192,0.800000011920929
1700623792.6102552,10209,0.8299999833106995
1700623794.845579,10216,0.7900000214576721
1700623799.7221506,10226,0.800000011920929
1700623816.578155,10270,0.6800000071525574
1700623822.0909154,10281,0.8100000023841858
1700623827.2253118,10297,0.5400000214576721
1700623845.337483,10343,0.75
1700623846.2850742,10346,0.7699999809265137
1700623846.5974405,10347,0.6100000143051147
1700623865.69717,10396,0.7799999713897705
1700623868.6265764,10405,0.550000011920929
1700623874.475271,10416,0.550000011920929
1700623885.0249236,10446,0.75
1700623886.9782472,10452,0.8399999737739563
1700623887.4958527,10453,0.8500000238418579
1700623890.6156094,10459,0.7599999904632568
1700623906.9875617,10502,0.8100000023841858
1700623914.883148,10519,0.7699999809265137
1700623927.0173912,10552,0.8399999737739563
1700623932.0030406,10562,0.7699999809265137
1700623935.8963523,10574,0.6700000166893005
1700623938.517558,10582,0.800000011920929
1700623944.5369697,10597,0.8299999833106995
1700623952.3056405,10615,0.8500000238418579
1700623958.737251,10634,0.8199999928474426
1700623963.4703605,10644,0.8899999856948853
1700623964.515413,10646,0.8700000047683716
1700623989.1402118,10708,0.6100000143051147
1700623992.2716947,10718,0.8199999928474426
1700623994.4935026,10725,0.5600000023841858
1700623996.0653856,10730,0.7099999785423279
1700624003.882551,10746,0.8199999928474426
1700624006.5535655,10753,0.699999988079071
1700624006.8682456,10754,0.7599999904632568
1700624010.7985158,10766,0.8799999952316284
1700624012.7448022,10772,0.5899999737739563
1700624028.1192737,10810,0.7400000095367432
1700624041.9535453,10843,0.6700000166893005
1700624063.0507622,10898,0.8500000238418579
1700624064.3559928,10902,0.7400000095367432
1700624093.8866935,10977,0.5699999928474426
1700624099.1103857,10990,0.7900000214576721
1700624116.646434,11023,0.8199999928474426
1700624116.9710984,11024,0.7599999904632568
1700624118.610987,11029,0.7599999904632568
1700624121.1008432,11037,0.6299999952316284
1700624127.9787996,11055,0.5400000214576721
1700624143.499496,11095,0.7300000190734863
1700624154.3665168,11119,0.7900000214576721
1700624156.3582873,11125,0.8100000023841858
1700624156.6758585,11126,0.6299999952316284
1700624159.3167224,11134,0.7300000190734863
1700624170.8239524,11160,0.7599999904632568
1700624174.4346828,11171,0.7200000286102295
1700624189.9847572,11209,0.7300000190734863
1700624191.2586954,11213,0.8100000023841858
1700624193.247599,11219,0.699999988079071
1700624195.5451064,11226,0.8100000023841858
1700624195.8684878,11227,0.7900000214576721
1700624201.0544794,11239,0.7400000095367432
1700624208.9751332,11257,0.800000011920929
1700624218.6282563,11285,0.7699999809265137
1700624224.4954731,11296,0.699999988079071
1700624231.7350755,11318,0.6800000071525574
1700624236.4611025,11331,0.7799999713897705
1700624236.9831836,11332,0.7300000190734863
1700624241.1096263,11340,0.7799999713897705
1700624245.8230996,11352,0.5699999928474426
1700624250.0617628,11365,0.7099999785423279
1700624262.9305248,11395,0.7200000286102295
1700624266.2508266,11405,0.7400000095367432
1700624267.8971884,11410,0.8100000023841858
1700624285.3526297,11444,0.8399999737739563
1700624287.0296044,11449,0.7400000095367432
1700624287.6949973,11451,0.7799999713897705
1700624290.324485,11459,0.7699999809265137
1700624291.3096547,11462,0.7400000095367432
1700624291.9490626,11464,0.8100000023841858
1700624302.8201227,11489,0.8399999737739563
1700624303.8191693,11491,0.7099999785423279
1700624308.1039896,11504,0.6499999761581421
1700624317.241171,11527,0.7200000286102295
1700624317.756018,11528,0.6800000071525574
1700624328.9718912,11557,0.6600000262260437
1700624334.2335556,11571,0.6299999952316284
1700624338.3938062,11579,0.6600000262260437
1700624349.9982479,11612,0.7699999809265137
1700624363.6335633,11644,0.6700000166893005
1700624384.1407783,11697,0.7799999713897705
1700624390.931408,11714,0.800000011920929
1700624400.432035,11737,0.699999988079071
1700624404.979545,11751,0.6200000047683716
1700624407.4648867,11757,0.8399999737739563
1700624412.1815364,11766,0.8100000023841858
1700624419.4257095,11785,0.6000000238418579
1700624420.09332,11787,0.6899999976158142
1700624433.2630978,11818,0.8100000023841858
1700624433.9061708,11820,0.8500000238418579
1700624435.2201407,11824,0.8500000238418579
1700624439.5647867,11837,0.8100000023841858
1700624442.2449024,11845,0.7599999904632568
1700624443.492343,11848,0.7599999904632568
1700624445.669291,11852,0.7400000095367432
1700624453.0244281,11868,0.5699999928474426
1700624455.973548,11877,0.7400000095367432
1700624457.9425936,11883,0.7300000190734863
1700624459.5960832,11888,0.8299999833106995
1700624473.4241247,11920,0.6399999856948853
1700624475.0110064,11925,0.8100000023841858
1700624480.8921552,11942,0.7699999809265137
1700624488.3563542,11956,0.5400000214576721
1700624488.72406,11957,0.5199999809265137
1700624493.1839814,11971,0.800000011920929
1700624494.1077168,11973,0.8500000238418579
1700624495.7891278,11978,0.699999988079071
1700624503.625345,11996,0.7699999809265137
1700624514.2377405,12013,0.8600000143051147
1700624520.429034,12028,0.7900000214576721
1700624528.8579564,12048,0.8500000238418579
1700624532.1686182,12058,0.9300000071525574
1700624534.1260989,12064,0.8199999928474426
1700624536.0528572,12069,0.8100000023841858
1700624540.2330878,12077,0.8399999737739563
1700624563.8272536,12136,0.8100000023841858
1700624570.6946142,12157,0.8999999761581421
1700624576.4070833,12169,0.8500000238418579
1700624579.9652426,12176,0.8399999737739563
1700624581.2516859,12180,0.8299999833106995
1700624592.3081553,12211,0.8600000143051147
1700624602.6395016,12236,0.800000011920929
1700624603.6076214,12239,0.8700000047683716
1700624606.12371,12247,0.8600000143051147
1700624613.1591473,12263,0.8399999737739563
1700624617.4879882,12272,0.8100000023841858
1700624627.9817052,12303,0.8700000047683716
1700624629.028734,12305,0.8799999952316284
1700624631.131922,12309,0.8600000143051147
1700624634.2870421,12315,0.7900000214576721
1700624635.2942715,12317,0.7699999809265137
1700624635.6134822,12318,0.8600000143051147
1700624644.7534795,12346,0.75
1700624649.264287,12355,0.8199999928474426
1700624651.9513423,12360,0.8299999833106995
1700624654.9744935,12367,0.75
1700624656.3164487,12371,0.7599999904632568
1700624664.515526,12395,0.800000011920929
1700624666.5825605,12399,0.8100000023841858
1700624667.5830946,12401,0.8700000047683716
1700624676.3980534,12422,0.800000011920929
1700624676.7410107,12423,0.8700000047683716
1700624677.0699868,12424,0.7799999713897705
1700624681.7472472,12438,0.8500000238418579
1700624684.8653228,12444,0.8399999737739563
1700624687.9943242,12450,0.8500000238418579
1700624697.7375946,12477,0.8500000238418579
1700624698.4077444,12479,0.8399999737739563
1700624699.0390005,12481,0.8600000143051147
1700624715.9252925,12523,0.8500000238418579
1700624729.5333793,12555,0.8700000047683716
1700624747.989529,12602,0.7799999713897705
1700624764.575388,12643,0.9100000262260437
1700624766.564219,12649,0.800000011920929
1700624768.2661757,12654,0.8299999833106995
1700624778.5395703,12680,0.800000011920929
1700624789.3505242,12709,0.8299999833106995
1700624797.4881377,12728,0.8500000238418579
1700624819.6521416,12783,0.7900000214576721
1700624822.5248673,12792,0.8700000047683716
1700624843.8959496,12848,0.8100000023841858
1700624847.6100717,12859,0.8199999928474426
1700624864.8631392,12902,0.8299999833106995
1700624866.1562445,12906,0.8600000143051147
1700624874.8955843,12923,0.8199999928474426
1700624882.1206975,12945,0.8700000047683716
1700624894.3923714,12973,0.7699999809265137
1700624895.6987212,12977,0.8700000047683716
1700624896.3942955,12979,0.8799999952316284
1700624897.3931649,12982,0.8100000023841858
1700624902.646416,12998,0.8299999833106995
1700624913.4488325,13011,0.8700000047683716
1700624916.0679452,13019,0.8299999833106995
1700624917.412574,13023,0.800000011920929
1700624918.071312,13025,0.8199999928474426
1700624919.362057,13029,0.8299999833106995
1700624922.502934,13037,0.8199999928474426
1700624923.0151186,13038,0.7599999904632568
1700624925.1104577,13042,0.7900000214576721
1700624928.2804155,13048,0.8399999737739563
1700624928.7980523,13049,0.7200000286102295
1700624943.881986,13089,0.8199999928474426
1700624945.9521594,13093,0.8700000047683716
1700624983.6909633,13189,0.75
1700624987.3125541,13199,0.8399999737739563
1700624991.340305,13211,0.8700000047683716
1700624998.2447011,13228,0.75
1700625001.9318814,13235,0.7599999904632568
1700625005.2821116,13244,0.8399999737739563
1700625007.6150243,13251,0.8999999761581421
1700625011.2509296,13262,0.7799999713897705
1700625025.4351313,13296,0.7400000095367432
1700625028.3631387,13305,0.7900000214576721
1700625046.6816206,13350,0.8500000238418579
1700625065.6428225,13389,0.8299999833106995
1700625070.3070216,13403,0.8299999833106995
1700625077.9096968,13419,0.8500000238418579
1700625091.0374858,13456,0.8999999761581421
1700625105.8074865,13493,0.8100000023841858
1700625118.8637733,13523,0.8199999928474426
1700625121.7288673,13532,0.8299999833106995
1700625122.0506089,13533,0.8299999833106995
1700625128.4124155,13551,0.8600000143051147
1700625132.6011589,13559,0.8199999928474426
1700625139.6728792,13577,0.8999999761581421
1700625143.5819895,13589,0.8299999833106995
1700625144.869993,13593,0.7900000214576721
1700625158.2600489,13624,0.8799999952316284
1700625164.930352,13643,0.800000011920929
1700625165.9923425,13645,0.8500000238418579
1700625167.0451765,13647,0.800000011920929
1700625167.5774112,13648,0.7400000095367432
1700625173.769666,13661,0.8299999833106995
1700625190.963175,13703,0.8199999928474426
1700625195.6515696,13717,0.8199999928474426
1700625203.4104497,13737,0.8100000023841858
1700625213.1509898,13760,0.8600000143051147
1700625220.9516058,13782,0.8500000238418579
1700625231.1346858,13803,0.8799999952316284
1700625241.9517553,13832,0.8199999928474426
1700625250.2435267,13850,0.8100000023841858
1700625256.2411735,13868,0.9100000262260437
1700625259.0677874,13875,0.8600000143051147
1700625267.2311018,13891,0.8999999761581421
1700625272.2481182,13906,0.8299999833106995
1700625275.7876394,13917,0.8100000023841858
1700625282.8008878,13931,0.8100000023841858
1700625293.9713416,13962,0.7799999713897705
1700625298.872405,13972,0.7599999904632568
1700625303.4721546,13981,0.8600000143051147
1700625317.670777,14007,0.8799999952316284
1700625328.6645339,14036,0.8299999833106995
1700625332.9594026,14047,0.8799999952316284
1700625347.8028433,14084,0.8999999761581421
1700625356.7311666,14103,0.8100000023841858
1700625361.0329444,14114,0.8700000047683716
1700625362.0397468,14117,0.7900000214576721
1700625365.6203601,14128,0.800000011920929
1700625367.5941815,14134,0.8600000143051147
1700625370.1921945,14140,0.7900000214576721
1700625370.7052736,14141,0.8299999833106995
1700625379.2514405,14159,0.7699999809265137
1700625385.4049113,14178,0.7599999904632568
1700625386.7243493,14182,0.8500000238418579
1700625390.0659223,14189,0.7799999713897705
1700625393.2083647,14195,0.8299999833106995
1700625398.1389103,14207,0.8100000023841858
1700625399.1446526,14210,0.8399999737739563
1700625401.78186,14218,0.8299999833106995
1700625403.772321,14224,0.8199999928474426
1700625404.0959597,14225,0.800000011920929
1700625418.8915434,14259,0.8999999761581421
1700625421.2267447,14266,0.8100000023841858
1700625436.1505642,14302,0.8500000238418579
1700625452.5635688,14342,0.8299999833106995
1700625455.1721838,14350,0.8700000047683716
1700625456.7871892,14355,0.7699999809265137
1700625459.0606325,14362,0.8600000143051147
1700625460.6945908,14367,0.7200000286102295
1700625461.0146508,14368,0.8100000023841858
1700625464.865085,14376,0.75
1700625471.1530166,14389,0.8299999833106995
1700625474.7875323,14400,0.8899999856948853
1700625475.108941,14401,0.8500000238418579
1700625476.7666664,14406,0.8399999737739563
1700625482.1014175,14420,0.8600000143051147
1700625486.351192,14428,0.7799999713897705
1700625486.88897,14429,0.7799999713897705
1700625490.2685256,14437,0.8100000023841858
1700625512.4055173,14495,0.8899999856948853
1700625513.0310316,14497,0.8399999737739563
1700625528.8506474,14536,0.8399999737739563
1700625529.184282,14537,0.8600000143051147
1700625533.1878085,14549,0.9100000262260437
1700625545.8614018,14578,0.8700000047683716
1700625564.2256842,14624,0.9200000166893005
1700625571.5104122,14646,0.8199999928474426
1700625593.599041,14699,0.8999999761581421
1700625603.6374907,14723,0.7799999713897705
1700625608.1996522,14737,0.8299999833106995
1700625612.4653585,14746,0.800000011920929
1700625619.4573894,14761,0.8199999928474426
1700625624.91162,14778,0.800000011920929
1700625627.5166423,14786,0.7900000214576721
1700625638.9252627,14811,0.8600000143051147
1700625641.9359088,14820,0.8199999928474426
1700625650.3658338,14841,0.8799999952316284
1700625655.5881429,14852,0.8299999833106995
1700625659.9263613,14865,0.7900000214576721
1700625661.2643447,14869,0.8299999833106995
1700625674.7348857,14900,0.7900000214576721
1700625676.3911057,14905,0.8199999928474426
1700625678.356427,14911,0.8199999928474426
1700625682.0432477,14922,0.9300000071525574
1700625683.5483565,14926,0.9100000262260437
1700625691.4335432,14941,0.8500000238418579
1700625696.0803494,14955,0.8299999833106995
1700625708.2130258,14984,0.7799999713897705
1700625714.132223,15000,0.9100000262260437
